province,school,year,track,top_gender,top_score,note
宁夏,银川一中,2017,理,NA,676,录取清华经管信管
宁夏,银川二中,2017,文,NA,683,含加分20裸分663;录取北大
宁夏,银川一中,2018,理,M,698,男(原文'他');并列;语126数144英143综285;录取北大元培
宁夏,银川一中,2018,理,F,698,并列;录取清华；性别=初筛确认(2026-08-09)
宁夏,银川一中,2018,文,F,661,含加分20裸分641;总分状元;录取北大；性别=初筛确认(2026-08-09)
宁夏,银川一中,2018,文,M,660,"男(原文'他');裸分状元;复读生(原中卫中学,2017=608);录取清华经管"
宁夏,银川一中,2019,理,M,697,男(原文'他');含加分10裸分687;语127数137英147综276;录取清华交叉信息
宁夏,固原一中,2019,文,F,688,女(原文'她');含加分20裸分668;语119数136外146综267;录取北大光华
宁夏,银川一中,2020,理,M,703,男(原文'他');语125数140英149综289;录取清华
宁夏,银川一中,2020,文,F,686,女(原文'她');含加分20裸分666;总分状元;语133数140英136综257;录取北大元培(中文)
宁夏,银川一中,2020,文,M,672,男(原文'他');裸分状元;语134数136英143综259;录取北大光华
宁夏,银川一中,2021,理,F,674,女(原文'她');语141;录取北大光华
宁夏,银川一中,2021,文,F,674,女(原文'她');含加分10裸分664;总分状元;语132数146英143综243;录取清华经管
宁夏,银川二中,2021,文,F,672,裸分状元;录取北大光华；性别=初筛确认(2026-08-09)
宁夏,银川一中,2022,理,NA,693,含加分10裸分683;录取北大元培
宁夏,银川一中,2022,文,F,637,女(原文'她');录取北大光华
宁夏,银川一中,2023,理,M,678,男(原文'他');并列;录取清华交叉信息
宁夏,石嘴山三中,2023,理,M,678,并列;语139全区单科第1;录取北大；性别=初筛确认(2026-08-09)
宁夏,银川一中,2023,文,M,655,性别=初筛确认(2026-08-09)
宁夏,银川一中,2024,理,NA,691,语118数141外139综293
宁夏,银川二中,2024,文,NA,662,语124数142外132综264;录取北大光华
宁夏,银川一中,2025,物理类,NA,704,3+1+2
宁夏,银川一中,2025,历史类,NA,670,3+1+2
宁夏,银川一中,2026,物理类,NA,710,3+1+2;匿名化;语142数138外144物92化99生95
宁夏,银川一中,2026,历史类,NA,667,3+1+2;匿名化;并列
宁夏,固原一中,2026,历史类,NA,667,3+1+2;并列
重庆,万州中学,1998,理,F,684,录取北大；性别=初筛确认(2026-08-09)
重庆,西南大学附中,1998,文,NA,665,录取北大经院
重庆,西南大学附中,1999,理,NA,695,录取北大数学
重庆,重庆一中,1999,文,NA,,并列;录取中国传媒大学
重庆,重庆外国语学校,1999,文,F,,并列;录取北大；性别=初筛确认(2026-08-09)
重庆,铜梁中学,2000,理,F,682,女(原文'她');语132数138英117物146化149;录取北大生物
重庆,重庆外国语学校,2000,文,M,652,男(原文'他');并列;复读生(1999=567);语132数130英138政128史124;录取北大经院
重庆,合川中学,2000,文,NA,,并列;录取上海交大
重庆,铜梁中学,2001,理,NA,694,录取北大物理
重庆,江津中学,2001,文,F,666,录取北大光华；性别=初筛确认(2026-08-09)
重庆,巴蜀中学,2002,理,F,706,女(原文'她');语130数144外136综296;录取清华工商管理
重庆,巴蜀中学,2002,文,F,680,女(原文'她');语140数144外139综257;录取北大光华
重庆,重庆南开中学,2003,理,M,688,男(原文'他');语130数148英136综274;录取北大数学
重庆,巴蜀中学,2003,文,F,656,女(原文'她');语127数140英132综257;录取北大光华
重庆,重庆南开中学,2004,理,F,719,女(原文'她');含加分20裸分699;语125数148英130综296;录取北大生科
重庆,重庆南开中学,2004,文,NA,651,铜梁中考状元;录取北大经院
重庆,重庆南开中学,2005,理,F,709,女(原文'她');语125数148英139综297;录取清华数理基础
重庆,巴蜀中学,2005,文,F,676,女(原文'她');语130数146外137综263;录取北大政府管理学院
重庆,重庆南开中学,2006,理,F,708,含加分;总分状元;录取北大；性别=初筛确认(2026-08-09)
重庆,重庆一中,2006,理,M,697,男(原文'他');裸分状元;并列;语123数149英140综285;录取北大元培
重庆,重庆十八中,2006,理,M,697,裸分状元;并列;语129数143英138综287;录取清华建筑；性别=初筛确认(2026-08-09)
重庆,巴蜀中学,2006,文,F,683,女(原文'她');含加分10裸分673;语126数146英136综265;录取北大光华
重庆,巴蜀中学,2007,理,M,703,男(原文'他');含加分20裸分683;总分状元;理综全市单科第1;语112数140英140综291;录取北大光华
重庆,重庆南开中学,2007,理,F,700,女(原文'她');裸分状元;语118数150英143综289;录取清华建筑
重庆,重庆外国语学校,2007,文,M,654,男(原文'他');语131数138外146综239;录取北大俄语
重庆,重庆南开中学,2008,理,NA,720,含加分20裸分700;总分状元;录取清华经管
重庆,重庆一中,2008,理,F,706,女(原文'她');裸分状元;复读生;语129数141英139综297;录取北大元培
重庆,重庆一中,2008,文,F,666,女(原文'她');并列;语120数142外139综265;录取北大光华
重庆,万州二中,2008,文,M,666,男(原文'他');并列;语117数144外142综263;录取清华经管
重庆,重庆一中,2009,理,NA,705,含加分20裸分685;总分状元
重庆,重庆南开中学,2009,理,M,693,男(原文'他');裸分状元;复读生(2008=659);语123数144英137综289;录取清华经管
重庆,巴蜀中学,2009,文,M,666,男(原文'他');含加分20裸分646;总分状元;并列;录取北大光华
重庆,巴蜀中学,2009,文,NA,666,含加分20裸分646;总分状元;并列;录取北大光华
重庆,巴蜀中学,2009,文,F,655,女(原文'她');裸分状元;并列;语127数130英136综262;录取北大光华
重庆,重庆十一中,2009,文,M,655,男(原文'他');裸分状元;并列;语120数140英137综258;录取北大元培(国发院)
重庆,重庆一中,2010,理,M,706,男(原文'他');含加分10裸分696;语134数140英139综283;录取清华临床医学
重庆,梁平中学,2010,文,M,693,男(原文'他');含加分10裸分683;总分状元;语128数145英139综271;录取北大光华
重庆,重庆八中,2010,文,M,688,男(原文'他');裸分状元;语122数146英142综278;录取北大光华
重庆,重庆十一中,2011,理,M,700,男(原文'他');含加分10裸分690;总分状元;语121数135英139综295;录取北大元培
重庆,重庆八中,2011,理,NA,699,裸分状元;语127数139外141综292;录取清华经管
重庆,巴蜀中学,2011,文,F,687,女(原文'她');语126数150英139综272;录取清华经管
重庆,涪陵五中,2012,理,M,719,男(原文'他');含加分10裸分709;语129数150英144综286;录取清华建筑
重庆,重庆南开中学,2012,文,M,681,男(原文'他');复读生(2011=638);语123数150英136综272;录取北大法学
重庆,重庆南开中学,2013,理,M,693,男(原文'他');语118数145英145综285;录取北大光华
重庆,重庆一中,2013,文,F,685,女(原文'她');语129数146英139综271;录取北大光华
重庆,巴蜀中学,2014,理,M,699,男(原文'他');含加分10裸分689;语123数150英136综280;录取北大光华
重庆,重庆南开中学,2014,文,NA,685,语128数146英142综269;录取北大中文
重庆,重庆南开中学,2015,理,F,719,女(原文'她');语140数146英142综291;录取清华建筑
重庆,巴蜀中学,2015,文,F,706,女(原文'她');含加分10裸分696;总分状元;语126数144英148综278;录取清华
重庆,巴蜀中学,2015,文,M,704,男(原文'他');裸分状元;语129数150英146综279;录取北大光华
重庆,重庆一中,2016,理,F,720,女(原文'她');语131数150英147综292;录取清华新雅
重庆,重庆一中,2016,文,F,661,女(原文'她');一诊698.5;语125数148外147综241;录取北大元培(国发院)
重庆,巴蜀中学,2017,理,M,716,男(原文'他');语131数146外147综292;录取清华钱学森力学班
重庆,巴蜀中学,2017,文,F,671,女(原文'她');语124数149英146综252;录取北大光华
重庆,巴蜀中学,2018,理,M,706,男(原文'他');语123数150英146综287;录取清华计算机
重庆,巴蜀中学,2018,文,F,659,"开州区,与谢恩泽小学同班;语121数145英141综252;录取北大中文；性别=初筛确认(2026-08-09)"
重庆,重庆南开中学,2019,理,M,714,男(原文'他');语130数149外149综286;录取清华计算机
重庆,巴蜀中学,2019,文,F,686,女(原文'她');语130数147外147综262;录取北大光华
重庆,重庆八中,2020,理,F,726,女(原文'她');中考状元727.5/750;语136数149外148综293;录取北大元培(心理学)
重庆,重庆南开中学,2020,文,F,686,女(原文'她');语136数148外144综258;录取北大元培(法学)
重庆,重庆八中,2021,物理类,F,722,女(原文'她');3+1+2;含加分10裸分712;总分状元;选科物化生;录取北大元培(法学)
重庆,重庆南开中学,2021,物理类,NA,714,3+1+2;裸分状元;选科物化生;录取清华计算机
重庆,重庆八中,2021,历史类,F,693,女(原文'她');3+1+2;中考状元727.5/750;选科史化地;录取北大元培
重庆,重庆南开中学,2021,历史类,M,693,男(原文'他');3+1+2;含加分10裸分683;总分状元;选科史化政;录取北大元培(历史学)
重庆,重庆南开中学,2022,物理类,F,694,3+1+2;合川中考状元;二诊717.5全市第一;选科物化生;录取清华电子信息；性别=初筛确认(2026-08-09)
重庆,重庆南开中学,2022,历史类,F,689,3+1+2;一诊690.5/二诊699.5全市第一;选科史生政;录取北大光华；性别=初筛确认(2026-08-09)
重庆,重庆八中,2023,物理类,NA,703,3+1+2;选科物化生;录取北大元培;2023情况存疑
重庆,巴蜀中学,2023,历史类,NA,679,3+1+2;录取北大;2023情况存疑
重庆,重庆南开中学,2024,物理类,NA,716,3+1+2;并列;录取北大;两人并列已确认
重庆,重庆南开中学,2024,物理类,NA,716,3+1+2;并列;录取北大;两人并列已确认
重庆,巴蜀中学,2024,历史类,NA,,3+1+2;姓名不详;存疑
重庆,重庆十一中,2025,历史类,NA,,3+1+2;部分匿名化
福建,福州八中,2002,理,F,697,女(原文'她');语131数144英139综283;录取北大
福建,福州一中,2002,文,F,662,女(原文'她');语115数137英135综275;录取北大
福建,南平一中,2003,理,F,670,女(原文'她');语132数138英143综257;录取清华计算机
福建,泉州五中,2003,文,F,651,女(原文'她');语132数121英140综258;录取北大
福建,厦门外国语学校,2004,理,F,720,女(原文'她');含加分20裸分700;总分状元;录取清华经管
福建,厦门双十中学,2004,理,F,704,女(原文'她');裸分状元;并列;语126数139英147综292;录取清华
福建,厦门英才学校,2004,理,M,704,男(原文'他');裸分状元;并列;复读生(2003=570+);语119数149英143综293;录取清华
福建,厦门外国语学校,2004,文,M,676,男(原文'他');含加分20裸分656;总分状元;语121数140英138综256;录取北大光华
福建,泉州五中,2004,文,F,674,女(原文'她');裸分状元;语128数148英144综254;录取复旦国贸
福建,晋江养正中学,2005,理,M,679,男(原文'他');语127数146英128综278;录取清华
福建,龙海一中,2005,文,M,643,男(原文'他');复读生(2004=630+);语118数142英131综252;录取北大元培
福建,福州一中,2006,理,F,688,女(原文'她');语131数141英139综277;录取北大
福建,泉州七中,2006,文,M,673,男(原文'他');复读生(2005=590+);语130数147英141综255;录取北大
福建,厦门一中,2007,理,F,715,含加分20裸分695;总分状元；性别=初筛确认(2026-08-09)
福建,漳州一中,2007,理,F,702,女(原文'她');裸分状元;语138数134英143综287;录取北大
福建,尤溪一中,2007,文,F,661,女(原文'她');语132数146英138综245;录取北大
福建,永定一中,2008,理,F,674,女(原文'她');语117数137英143综277;录取北大
福建,福州一中,2008,文,M,662,男(原文'他');语129数143英131综259;录取北大
福建,厦门外国语学校,2009,理,F,713,女(原文'她');含加分20裸分693;总分状元;语129数135英141综288;录取港大
福建,武平一中,2009,理,F,702,女(原文'她');裸分状元;语138数135英137综292;录取清华
福建,武平一中,2009,文,F,678,女(原文'她');含加分20裸分658;总分状元;语121数132英140综265;录取北大
福建,福建师大附中,2009,文,F,674,女(原文'她');裸分状元;语132数143英136综263;录取清华
福建,厦门一中,2010,理,F,691,女(原文'她');含加分10裸分681;总分状元;语137数139英136综269;录取港大
福建,泉州七中,2010,理,F,686,女(原文'她');裸分状元;语140数129英140综277;录取港大
福建,平潭一中,2010,文,F,659,女(原文'她');含加分10裸分649;总分状元;录取港中文
福建,厦门双十中学,2010,文,M,654,男(原文'他');裸分状元;语122数121英144综267;录取北大
福建,厦门外国语学校,2011,理,F,721,女(原文'她');语138数150英146综287;录取清华
福建,漳州一中,2011,文,F,678,女(原文'她');含加分10裸分668;语134数149外141综244;录取北大
福建,泉州五中,2012,理,F,701,女(原文'她');含加分10裸分691;总分状元;并列;语129数138英142综282;录取清华
福建,厦门外国语学校,2012,理,M,701,男(原文'他');含加分10裸分691;总分状元;并列;语125数135英147综284;录取清华
福建,厦门外国语学校,2012,理,M,691,裸分状元;并列;语118数137英144综292;录取清华；性别=初筛确认(2026-08-09)
福建,福州一中,2012,理,M,691,男(原文'他');裸分状元;并列;语124数139英140综288;录取清华
福建,泉州五中,2012,文,F,677,女(原文'她');含加分10裸分667;语120数147英139综261;录取北大
福建,龙岩一中,2013,理,M,701,男(原文'他');语125数146英141综289;录取清华
福建,厦门外国语学校,2013,文,F,660,女(原文'她');含加分10裸分650;总分状元;语121数130英142综257;录取清华
福建,福州一中,2013,文,F,653,女(原文'她');裸分状元;语125数135英143综250;录取清华
福建,泉州五中,2014,理,M,700,男(原文'他');含加分10裸分690;总分状元;录取北大
福建,福州一中,2014,理,M,692,男(原文'他');裸分状元;语122数144英144综282;录取清华
