province,year,track,name_anon,gender,total_score,high_school,hs_city,is_tie,is_bonus_adj,college,note
新疆,2019,理,张*,F,709,乌鲁木齐一中,NA,0,0,清华新雅,女(原文'她');普通类;录取清华新雅
新疆,2019,理,地*·解*,F,664,兵团二中,NA,0,1,北大,女(原文'她');单列类;含加分15裸分649;语120数125英142综262;录取北大
新疆,2019,文,靳*,NA,668,石河子一中,NA,0,0,北大元培,普通类;语129数150外142综247;录取北大元培
新疆,2019,文,阿*·努*,NA,655,乌鲁木齐八一中学,NA,0,1,北大,单列类;含加分15裸分640;语114数145英134综247;录取北大
新疆,2020,理,胡*,NA,708,乌鲁木齐一中,NA,0,0,清华,普通类;录取清华
新疆,2020,理,叶*·肖*,NA,NA,乌鲁木齐一中,NA,0,0,NA,单列类;并列
新疆,2020,理,藏*·赛*,NA,NA,乌鲁木齐一中,NA,0,0,NA,单列类;并列
新疆,2020,理,叶*·金*,NA,NA,乌鲁木齐八一中学,NA,0,0,NA,单列类;并列
新疆,2020,文,程*,NA,662,乌鲁木齐一中,NA,0,0,北大元培,普通类;录取北大元培
新疆,2020,文,阿*·阿*,NA,NA,乌鲁木齐八一中学,NA,0,0,NA,单列类
新疆,2021,理,李*,NA,712,乌鲁木齐一中,NA,0,0,清华新雅,普通类;录取清华新雅
新疆,2021,理,朱*,NA,NA,乌鲁木齐一中,NA,0,0,NA,单列类
新疆,2021,文,沈*,M,653,乌鲁木齐一中,NA,0,0,北大元培(光华),男(原文'他');普通类;语127数150外143综233;录取北大元培(光华)
新疆,2021,文,师*,NA,658,乌鲁木齐一中,NA,0,1,NA,单列类;含加分15裸分643
新疆,2022,理,王*,M,685,兵团二中,NA,0,0,清华数理,普通类;录取清华数理
新疆,2022,理,吐*·吐*,NA,657,兵团二中,NA,0,0,清华计算机,单列类;录取清华计算机
新疆,2022,文,代*,NA,619,乌鲁木齐一中,NA,0,0,北大元培,录取北大元培
新疆,2023,理,黄*,NA,696,巴州二中,NA,0,0,北大,普通类;语137数140外141综278;录取北大
新疆,2023,理,窦*,NA,679,兵团二中,NA,0,0,NA,单列类
新疆,2023,文,刘*,M,648,农二师华山中学,NA,0,0,北大,男(原文'他');普通类;录取北大
新疆,2023,文,安*,M,636,乌鲁木齐八一中学,NA,0,1,北大元培,男(原文'他');单列类;含加分15裸分621;录取北大元培
新疆,2024,理,俞*,M,701,乌鲁木齐一中,NA,0,0,清华,男(原文'他');普通类;语131数148英144综278;录取清华
新疆,2024,理,哈*,F,678,乌鲁木齐一中,NA,0,0,NA,单列类
新疆,2024,文,蒋*,NA,641,乌鲁木齐一中,NA,0,0,北大,普通类;录取北大
新疆,2024,文,某同学,F,624,哈密二中,NA,0,0,北大法学,女(原文'她');单列类;匿名化;录取北大法学
新疆,2025,理,胡*,NA,698,兵团二中,NA,0,0,NA,普通类
新疆,2025,理,某同学,NA,672,乌鲁木齐一中,NA,0,0,NA,单列类;匿名化
新疆,2025,文,某同学,NA,648,乌鲁木齐一中,NA,0,1,NA,普通类总分状元;含加分5裸分643;匿名化
新疆,2025,文,王*,M,644,兵团二中,NA,0,0,NA,普通类裸分状元
新疆,2025,文,某同学,NA,648,乌鲁木齐一中,NA,0,0,NA,单列类;匿名化
新疆,2026,理,蒋*冉,NA,724,乌鲁木齐一中,NA,0,0,NA,部分匿名化
新疆,2026,文,刘同学,NA,658,兵团二中,NA,0,0,NA,匿名化
青海,1985,理,李*,M,NA,江苏省栟茶中学,NA,0,0,NA,外省籍贯
青海,1996,理,陈*,NA,NA,青海油田一中,NA,0,0,清华建筑,录取清华建筑
青海,1999,理,高*,F,NA,西宁五中,NA,0,0,北大物理,录取北大物理
青海,2000,理,李*,NA,627,青海油田一中,NA,0,0,清华电子信息,语114数121英117物136化139;录取清华电子信息
青海,2000,文,王*,M,591,湟川中学,NA,0,0,北大法学,男(原文'他');语114数114英110政140史113;录取北大法学
青海,2001,理,高*,NA,667,湟川中学,NA,0,0,NA,
青海,2001,文,蔡*,NA,605,湟川中学,NA,0,0,北大经院,录取北大经院
青海,2002,理,李*,F,677,河北省霸州一中,NA,0,0,清华,女(原文'她');外省籍贯;语123数141英133综280;录取清华
青海,2002,文,邵*,F,624,山东省青岛二中,NA,0,0,北大新闻,女(原文'她');外省籍贯;语122数130英122综250;录取北大新闻
青海,2003,理,孟*,F,628,湟川中学,NA,0,0,北大,录取北大
青海,2003,文,杨*,NA,600,湟川中学,NA,0,0,北大,录取北大
青海,2004,理,蒋*,F,671,大通县,NA,0,0,清华,录取清华
青海,2004,文,王*,NA,NA,互助一中,NA,0,0,北大,录取北大
青海,2005,理,马*,M,686,湟川中学,NA,0,0,北大生科,录取北大生科
青海,2005,文,徐*,NA,NA,湟川中学,NA,0,0,北大经院,录取北大经院
青海,2006,理,高*,NA,689,湖北省沙市中学,NA,0,0,北大,外省籍贯;语129数136英137综287;录取北大
青海,2007,理,周*,NA,696,西宁二中,NA,0,0,清华,语129数137外141综289;录取清华
青海,2007,文,王*,NA,652,西宁二中,NA,0,0,北大,语137数136外132综247;录取北大
青海,2008,理,刘*,F,679,青海油田一中,NA,0,0,清华经管,女(原文'她');数学全省单科第1;录取清华经管
青海,2008,文,王*,NA,655,尖扎县中学,NA,0,1,资格,含加分35裸分620;因高考移民被取消录取资格
青海,2009,理,马*,M,682,辽宁省北镇高中,NA,0,1,清华,男(原文'他');外省籍贯;含加分20裸分662;语119数138英117综288;录取清华
青海,2009,理,郑*,M,662,湟川中学,NA,0,0,北大,裸分状元;录取北大
青海,2009,文,赵*,F,593,湟川中学,NA,0,0,北大,录取北大
青海,2010,理,惠*,F,668,湟川中学,NA,0,0,清华,女(原文'她');语125数139英132综272;录取清华
青海,2010,文,王*,F,586,湟川中学,NA,0,0,北大,录取北大
青海,2011,理,闫*,M,646,湟川中学,NA,0,0,清华,在江苏省苏州中学借读;录取清华
青海,2011,文,李*,F,610,湟川中学,NA,0,0,北大中文,在江苏省苏州中学借读;录取北大中文
青海,2012,理,郭*,M,671,大通六中,NA,0,0,北大光华,男(原文'他');语126数129英138综278;录取北大光华
青海,2012,文,何*,NA,626,辽宁省北镇高中,NA,0,1,北大工商管理,外省籍贯;含加分20裸分606;语127数133英127综219;录取北大工商管理
青海,2013,理,马*,NA,685,辽宁省北镇高中,NA,0,0,清华自动化,外省籍贯;录取清华自动化
青海,2013,文,张*,F,628,四川省双流中学,NA,0,0,北大工商管理,外省籍贯;录取北大工商管理
青海,2014,理,任*,M,685,湟川中学,NA,0,0,清华医学实验班,录取清华医学实验班
青海,2014,文,王*,NA,645,江苏省某中学,NA,0,1,清华,外省籍贯;含加分;总分状元;录取清华
青海,2014,文,巩*,NA,643,辽宁省北镇高中,NA,0,0,北大,外省籍贯;裸分状元;录取北大
青海,2015,理,张*,M,709,河北省三河一中,NA,0,0,北大,外省籍贯;录取北大
青海,2015,文,马*,M,650,辽宁省北镇高中,NA,0,1,北大,外省籍贯;含加分20裸分630;总分状元;录取北大
青海,2015,文,刘*,NA,638,湟川中学,NA,0,0,北大,裸分状元;录取北大
青海,2016,理,武*,M,719,湟川中学,NA,0,1,清华,男(原文'他');含加分20裸分699;语120数149英137综293;录取清华
青海,2016,文,黄*,F,638,青海师大附中,NA,0,0,清华新雅,女(原文'她');高三才转文科;录取清华新雅
青海,2017,理,康*,M,668,青海油田一中,NA,0,0,清华,男(原文'他');语121数141英146综260;录取清华
青海,2017,文,王*,NA,629,辽宁省北镇高中,NA,0,0,北大中文,外省籍贯;语131数137英132综229;录取北大中文
青海,2018,理,某同学,NA,682,青海油田一中,NA,0,0,北大,匿名化;录取北大
青海,2018,文,赵*,M,636,北京市中央民大附中,NA,0,0,北大,男(原文'他');外省籍贯;语105数137英140综234;录取北大
青海,2019,理,季*,NA,690,大通朔山中学,NA,0,0,清华计算机,大通县中考状元;录取清华计算机
青海,2019,文,王*,F,653,陕西省某中学,NA,0,0,清华经管,外省籍贯;语122数135英149综247;录取清华经管
青海,2020,理,段*,M,681,湟川中学,NA,0,0,清华计算机,男(原文'他');录取清华计算机
青海,2020,文,喻*,F,656,湟川中学,NA,0,0,清华新雅(英语),女(原文'她');录取清华新雅(英语)
青海,2021,理,李*,M,665,湟川中学,NA,0,0,清华计算机,男(原文'他');录取清华计算机
青海,2021,文,王*,NA,650,福建省厦门双十中学,NA,0,0,北大法学,外省籍贯;录取北大法学
青海,2022,理,彭*,M,663,湟川中学,NA,0,1,清华新雅,男(原文'他');含加分;总分状元;录取清华新雅
青海,2022,理,李*,F,647,青海油田一中,NA,0,0,清华临床医学(八年制),女(原文'她');裸分状元;录取清华临床医学(八年制)
青海,2022,文,冶*,F,624,湟川中学,NA,0,1,北大光华,女(原文'她');含加分;总分状元;录取北大光华
青海,2022,文,赵*,F,615,湟川中学,NA,0,0,清华新雅,女(原文'她');裸分状元;录取清华新雅
青海,2023,理,刘*,M,666,湟川中学,NA,0,0,清华计算机,男(原文'他');录取清华计算机
青海,2023,文,韩*,M,632,大通二中,NA,0,1,北大光华,男(原文'他');含加分;总分状元;录取北大光华
青海,2023,文,朱*,M,621,大通二中,NA,0,0,清华新雅,男(原文'他');裸分状元;录取清华新雅
青海,2024,理,石*,NA,689,青海油田一中,NA,0,0,清华新雅,一模705(第二名仅604);语123数149英141综276;录取清华新雅
青海,2024,文,成*,M,681,湟川中学,NA,0,0,清华新雅,男(原文'他');比全省第2名高43分;语133数148外141综259;录取清华新雅
青海,2025,物理类,孙*,NA,691,西宁第一私立高级中学,NA,0,0,NA,3+1+2首届
青海,2025,历史类,杜同学,F,670,湟川中学,NA,0,0,北大光华,女(原文'她');匿名化;录取北大光华
青海,2026,物理类,李同学,NA,690,湟川中学,NA,0,0,NA,匿名化
青海,2026,历史类,某同学,NA,656,湟川中学,NA,0,0,NA,匿名化
山东,1978,理,张*,NA,NA,青州一中,NA,0,0,NA,
山东,1980,文,戚*,NA,NA,NA,NA,0,0,北大法学,录取北大法学
山东,1981,文,李*,M,NA,青州二中,NA,0,0,NA,男(原文'他');复读生且理科转文科
山东,1983,理,毛*,NA,NA,莱州一中,NA,0,0,NA,物理全省单科第一
山东,1984,文,陈*,NA,NA,莱阳一中,NA,0,0,南开,录取南开
山东,1985,理,邢*,NA,619,邹平一中,NA,0,0,NA,
山东,1986,理,杨*,NA,685,莱芜一中,NA,0,0,清华,录取清华
山东,1987,理,王*,NA,NA,五莲一中,NA,0,0,中科大,录取中科大
山东,1988,理,郑*,M,NA,宁阳一中,NA,0,0,清华建筑,男(原文'他');录取清华建筑
山东,1988,文,彭*,M,575,北镇中学,NA,0,0,NA,
山东,1989,理,孙*,NA,NA,宁阳一中,NA,0,0,北大生物,录取北大生物
山东,1989,文,申*,M,NA,日照一中,NA,0,0,NA,
山东,1991,理,荆*,NA,658,北镇中学,NA,0,0,NA,
山东,1991,文,丁*,F,553,即墨一中,NA,0,0,NA,
山东,1992,文,郝*,NA,NA,枣庄三中,NA,0,0,北大英语,录取北大英语
山东,1995,理,褚*,F,NA,莱阳一中,NA,0,0,北大,录取北大
山东,1995,文,张*,NA,NA,东平高级中学,NA,0,0,北大经院,录取北大经院
山东,1996,理,李*,M,900,五莲一中,NA,0,0,NA,标准分900制;并列
山东,1996,理,刘*,M,900,沂水二中,NA,0,0,NA,标准分900制;并列
山东,1996,理,王*,M,900,平度九中,NA,0,0,NA,标准分900制;并列
山东,1996,理,李*,M,900,昌邑文山中学,NA,0,0,NA,标准分900制;并列
山东,1996,文,刘*,F,900,荣成二中,NA,0,0,NA,标准分900制;并列
山东,1996,文,刘*,M,900,五莲一中,NA,0,0,NA,标准分900制;并列
山东,1997,理,盖*,M,900,莱阳一中,NA,0,0,清华,标准分900制;录取清华;并列
山东,1997,理,吴*,NA,900,武城二中,NA,0,0,NA,标准分900制;并列
山东,1997,文,李*,F,900,莱芜一中,NA,0,0,NA,标准分900制
山东,1998,理,徐*,M,900,莱阳一中,NA,0,0,北大,标准分900制;录取北大;并列
山东,1998,理,孙*,NA,900,莱阳一中,NA,0,0,北大,标准分900制;录取北大;并列
山东,1998,理,张*,NA,900,平度一中,NA,0,0,NA,标准分900制;并列
山东,1998,理,刘*,NA,900,胶南二中,NA,0,0,清华电子,标准分900制;录取清华电子;并列
山东,1998,理,曾*,NA,900,胶南二中,NA,0,0,清华生物,标准分900制;录取清华生物;并列
山东,1998,理,赵*,NA,900,淄博一中,NA,0,0,北大,标准分900制;录取北大;并列
山东,1998,理,王*,M,900,沂源一中,NA,0,0,NA,标准分900制;并列
山东,1998,文,李*,NA,900,高密一中,NA,0,0,NA,标准分900制;并列
山东,1998,文,韩*,F,900,淄博实验中学,NA,0,0,NA,标准分900制;并列
山东,1998,文,林*,M,900,平度九中,NA,0,0,NA,标准分900制;并列
山东,2000,理,马*,M,900,龙口一中,NA,0,0,北大生科,标准分900制;录取北大生科;并列
山东,2000,理,石*,NA,900,东平高级中学,NA,0,0,NA,标准分900制;并列
山东,2000,理,庄*,M,900,日照一中,NA,0,0,北大生科,标准分900制;录取北大生科;并列
山东,2000,理,宋*,NA,900,NA,NA,0,0,清华计算机,标准分900制;语898数821外846物715化718;录取清华计算机;并列
山东,2000,理,闫*,NA,900,菏泽一中,NA,0,0,清华电子,标准分900制;录取清华电子;并列
山东,2000,文,张*,NA,900,即墨四中,NA,0,0,北大法学,标准分900制;录取北大法学
山东,2000,文,杨*,F,900,枣庄一中,NA,0,0,NA,标准分900制
山东,2001,理,王*,M,720,德州二中,NA,0,1,清华,男(原文'他');含加分20裸分700;录取清华
山东,2001,文,慈*,F,674,文登二中,NA,0,0,北大金融,女(原文'她');录取北大金融
山东,2002,理,于*,F,707,肥城泰西中学,NA,0,0,北大生科,女(原文'她');语133数135英140综299;录取北大生科
山东,2002,文,张*,NA,674,曲阜师大附中,NA,0,1,NA,含加分10裸分664;总分状元
山东,2002,文,李*,M,673,五莲一中,NA,0,0,北大经院,男(原文'他');裸分状元;综268;录取北大经院
山东,2003,理,祝*,M,685,济宁育才中学,NA,0,1,清华电子,男(原文'他');含加分10裸分675;语115数144英141综275;录取清华电子
山东,2003,文,张*,F,662,高密一中,NA,0,1,NA,女(原文'她');含加分10裸分652;总分状元;语129数121外137综265
山东,2003,文,郭*,NA,653,临沂双月园学校,NA,0,0,NA,裸分状元;复读生(2002=613)
山东,2004,理,王*,M,749,烟台二中,NA,0,1,NA,含加分20裸分729;语138数149英142综300(满分);
山东,2004,文,宿*,F,687,莱州一中,NA,0,0,北大元培,女(原文'她');语132数147外142综266;录取北大元培
山东,2005,理,张*,M,717,枣庄八中,NA,0,1,清华数理基础,男(原文'他');含加分20裸分697;总分状元;语125数133英146综293;录取清华数理基础
山东,2005,理,张*,NA,711,烟台二中,NA,0,0,NA,裸分状元;并列
山东,2005,理,孙*,NA,711,莱州一中,NA,0,0,NA,裸分状元;并列;语130数144英146综291
山东,2005,文,林*,NA,658,莱州一中,NA,0,0,NA,语135数144英142综237
山东,2006,理,李*,M,708,淄博七中,NA,0,1,北大元培,男(原文'他');含加分20裸分688;总分状元;语107数150英136综295;录取北大元培
山东,2006,理,刘*,F,696,泰安一中,NA,0,0,港中文,女(原文'她');裸分状元;录取港中文
山东,2006,文,韦*,F,679,淄博实验中学,NA,0,0,北大,女(原文'她');模考曾710;录取北大
山东,2007,理,赵*,NA,714,平度一中,NA,0,1,NA,含加分20裸分694;总分状元;语133数144外137综227基本能力53
山东,2007,理,景*,F,696,章丘四中,NA,0,0,清华,女(原文'她');裸分状元;语125数147外141综228基本能力55;录取清华
山东,2007,文,都*,F,675,潍坊一中,NA,0,1,NA,女(原文'她');含加分20裸分655;总分状元;语126数150外125综197基本能力57
山东,2007,文,闫*,NA,674,东营一中,NA,0,0,NA,裸分状元
山东,2008,理,张*,M,711,泰安一中,NA,0,1,NA,含加分20裸分691;总分状元
山东,2008,理,许*,M,702,烟台一中,NA,0,0,NA,裸分状元;语124数149英140综234基本能力55
山东,2008,文,荣*,NA,675,寿光二中,NA,0,0,NA,英145
山东,2009,理,隋*,NA,723,东营一中,NA,0,1,NA,含加分20裸分703
山东,2009,文,帅*,NA,701,淄博实验中学,NA,0,1,NA,含加分20裸分681;语129数147英136综211基本能力58
山东,2010,理,陈*,M,723,昌邑一中,NA,0,1,NA,含加分20裸分703;总分状元;语133数142英144综227基本能力57
山东,2010,理,程*,NA,706,烟台中英文学校,NA,0,0,NA,裸分状元;语135数147英144综224基本能力56
山东,2010,文,高*,NA,694,桓台一中,NA,0,1,NA,含加分20裸分674;总分状元;语128数139英142综209基本能力56
山东,2010,文,赵*,NA,691,莱州一中,NA,0,0,NA,裸分状元;语132数140英143综221基本能力55
山东,2011,理,崔*,F,719,平度一中,NA,0,1,清华经管,女(原文'她');含加分20裸分699;总分状元;录取清华经管
山东,2011,理,陈*,NA,701,烟台一中,NA,0,0,清华,裸分状元;语133数135英143综232基本能力58;录取清华
山东,2011,文,张*,NA,677,东营一中,NA,0,0,NA,
山东,2012,理,张*,NA,728,临朐实验中学,NA,0,1,NA,含加分20裸分708;总分状元;语138数145英141综230基本能力54
山东,2012,理,于*,M,713,德州一中,NA,0,0,清华经管,男(原文'他');裸分状元;录取清华经管
山东,2012,文,张*,F,686,寿光一中,NA,0,1,清华,女(原文'她');含加分20裸分666;总分状元;录取清华
山东,2012,文,侯*,M,676,莘县实验高中,NA,0,0,北大光华,男(原文'他');裸分状元;语135数137英143综209基本能力42;录取北大光华
山东,2013,理,姜*,NA,724,青岛开发区一中,NA,0,1,NA,含加分20裸分704;总分状元;语125数150英138综235基本能力56
山东,2013,理,孙*,NA,714,烟台开发区高中,NA,0,0,NA,裸分状元;并列
山东,2013,理,郭*,M,714,滕州一中,NA,0,0,清华材料,男(原文'他');裸分状元;并列;语127数150外147综235基本能力55;录取清华材料
山东,2013,文,王*,F,684,青州一中,NA,0,0,北大光华,女(原文'她');语132数148英147综199基本能力58;录取北大光华
